Account,Link,Followers,Audience Country,Authentic engagement,Engagement avg,Category1,Hashtags,Cost Story,Cost Post
thegirljt,https://www.instagram.com/thegirljt/,5000000.0,United States,255900.0,700400.0,Music,"['#runnersofinstagram', '#foodexplorer', '#baby', '#skateboarding', '#naturephotography', '#realestate', '#skiing']",15354.0,35826.0
colleen,https://www.instagram.com/colleen/,7400000.0,United States,371400.0,467800.0,Family,"['#entrepreneur', '#athlete', '#landscapephotography', '#sun', '#foodaddict', '#foodstylist', '#party']",22284.0,51996.00000000001
nadine.nassib.njeim,https://www.instagram.com/nadine.nassib.njeim/,14500000.0,Iraq,165300.0,235700.0,Cinema,"['#swimming', '#pilates', '#naturephotography', '#photography', '#tennis', '#outfit', '#goodmorning', '#extremesports']",9918.0,23142.000000000004
wdohwan,https://www.instagram.com/wdohwan/,4400000.0,Indonesia,596100.0,791100.0,Cinema,"['#transportation', '#styleblogger', '#cardio']",35766.0,83454.00000000001
ashanty_ash,https://www.instagram.com/ashanty_ash/,27800000.0,Indonesia,97700.0,121900.0,Music,"['#foodexplorer', '#art']",5862.0,13678.000000000002
pocah,https://www.instagram.com/pocah/,15600000.0,Brazil,91700.0,217300.0,Music,"['#sky', '#music', '#foodfeed', '#blessed', '#fashion']",5502.0,12838.000000000002
zoesugg,https://www.instagram.com/zoesugg/,9300000.0,United Kingdom,264600.0,366100.0,Lifestyle,"['#followback', '#new']",15876.0,37044.0
dava_m,https://www.instagram.com/dava_m/,13800000.0,Russia,190700.0,247200.0,Business,"['#foodphotography', '#goodvibes', '#loveit', '#life', '#rugby', '#happyholidays', '#girl', '#photooftheday']",11442.0,26698.000000000004
phoebejtonkin,https://www.instagram.com/phoebejtonkin/,8100000.0,United States,294100.0,419900.0,Beauty,"['#beauty', '#followme', '#travel', '#fashion', '#blessed', '#trailrunning', '#dog', '#cycling', '#getfit']",17646.0,41174.00000000001
danielricciardo,https://www.instagram.com/danielricciardo/,6300000.0,United States,419100.0,544300.0,Racing,"['#foodstylist', '#photoart', '#foodisart', '#golf', '#skateboarding', '#beauty']",25146.0,58674.00000000001
asalamaleh,https://www.instagram.com/asalamaleh/,6400000.0,Iraq,433300.0,535800.0,Shows,"['#follow4follow', '#foodforfoodies', '#instadaily', '#goodmorning', '#dog', '#smile', '#golf']",25998.0,60662.00000000001
lomon991111,https://www.instagram.com/lomon991111/,3500000.0,,0.0,987300.0,Undefined,"['#foodbloggersofinstagram', '#goodvibes', '#foodexplorer', '#fitness', '#happyme', '#foodporn', '#trainhard']",0.0,0.0
alexis_officia1,https://www.instagram.com/alexis_officia1/,13100000.0,Chile,156600.0,257900.0,Sports with a ball,"['#inspiration', '#fashionstyle', '#sun', '#foodstagram', '#foodheaven', '#followme', '#photographysouls']",9396.0,21924.000000000004
kajol,https://www.instagram.com/kajol/,12100000.0,India,223900.0,277200.0,Cinema,"['#foodieforlife', '#cute', '#wanderlust', '#landscapephotography']",13434.0,31346.000000000004
jackharlow,https://www.instagram.com/jackharlow/,4600000.0,United States,393000.0,733800.0,Lifestyle,['#fashionblogger'],23580.0,55020.00000000001
luisafernandaw,https://www.instagram.com/luisafernandaw/,16700000.0,Colombia,130300.0,200200.0,Lifestyle,"['#energy', '#travelphotography']",7818.0,18242.0
charles_leclerc,https://www.instagram.com/charles_leclerc/,6000000.0,Italy,419500.0,556900.0,Racing,"['#sports', '#food', '#trailrunning', '#blogger', '#blessings', '#skateboarding', '#wanderlust', '#selfie']",25170.0,58730.00000000001
dudewithsign,https://www.instagram.com/dudewithsign/,7800000.0,United States,272200.0,428300.0,Undefined,"['#motivation', '#girl', '#picoftheday', '#foodcoma', '#foodlover', '#wanderlust', '#media', '#goodmorning', '#fashion']",16332.0,38108.0
mercedesbenz,https://www.instagram.com/mercedesbenz/,35100000.0,Iran,67600.0,93800.0,Cars,"['#lovequotes', '#lifeisgood', '#photographer', '#money', '#fashionblogger']",4056.0,9464.0
roberto_firmino,https://www.instagram.com/roberto_firmino/,13200000.0,Brazil,167700.0,249200.0,Sports with a ball,"['#new', '#fashionphotography', '#doglover', '#parkour', '#runnersofinstagram', '#foodstylist', '#cricket', '#yum']",10062.0,23478.000000000004
oprah,https://www.instagram.com/oprah/,20600000.0,United States,137800.0,161600.0,Art,"['#instagood', '#cars', '#fashionblogger', '#lifeisgood']",8268.0,19292.000000000004
ferrari,https://www.instagram.com/ferrari/,21500000.0,United States,115000.0,151500.0,Luxury,"['#travelgram', '#modeling', '#dogstagram', '#foodislifee', '#fashionable']",6900.0,16100.000000000002
claireholt,https://www.instagram.com/claireholt/,7300000.0,United States,329300.0,449600.0,Cinema,['#musiclover'],19758.0,46102.00000000001
sonamkapoor,https://www.instagram.com/sonamkapoor/,31700000.0,India,85900.0,102800.0,Fashion,"['#lifestyle', '#art', '#colorful', '#manufacturing', '#golf', '#smile', '#style', '#endurance', '#quote', '#summer2022']",5154.0,12026.000000000002
yuvisofficial,https://www.instagram.com/yuvisofficial/,13000000.0,India,209200.0,249800.0,Sports with a ball,"['#football', '#lovequotes']",12552.0,29288.000000000004
kevinroldankr,https://www.instagram.com/kevinroldankr/,10100000.0,Mexico,200200.0,324200.0,Music,"['#fashion', '#foodforfoodies', '#foodoftheday', '#summer']",12012.0,28028.000000000004
jordynwoods,https://www.instagram.com/jordynwoods/,12300000.0,United States,139000.0,262900.0,Modeling,"['#healthy', '#fitness', '#blessed', '#parkour', '#follow', '#style', '#like4like']",8340.0,19460.000000000004
buzova86,https://www.instagram.com/buzova86/,23100000.0,Russia,109200.0,141600.0,Music,"['#food', '#goodnight', '#foodnetwork', '#surfing', '#fitfam', '#training', '#blackandwhite', '#new', '#goodtimes', '#money']",6552.0,15288.000000000002
aycaaysinturan,https://www.instagram.com/aycaaysinturan/,5500000.0,Turkey,451100.0,601600.0,Cinema,['#naturelovers'],27066.0,63154.00000000001
klaythompson,https://www.instagram.com/klaythompson/,11200000.0,United States,197800.0,287300.0,Sports with a ball,"['#foodgawker', '#flex', '#healthylifestyle', '#goodmorning']",11868.0,27692.000000000004
aislinnderbez,https://www.instagram.com/aislinnderbez/,11900000.0,Mexico,216000.0,270100.0,Cinema,"['#friendsforlife', '#smiles', '#foodislifee', '#fit', '#manufacturing', '#goodvibes', '#sundayfunday', '#weekendvibes', '#music']",12960.0,30240.000000000004
marcinho11,https://www.instagram.com/marcinho11/,10800000.0,Germany,217300.0,296500.0,Sports with a ball,"['#party', '#entrepreneur', '#lovequotes', '#cool', '#girlpower', '#fitnessmotivation', '#fashionstyle', '#luxury']",13038.0,30422.000000000004
schwarzenegger,https://www.instagram.com/schwarzenegger/,22100000.0,United States,122900.0,145500.0,Cinema,"['#travelphotography', '#art', '#fitlife']",7374.0,17206.0
miketyson,https://www.instagram.com/miketyson/,16300000.0,United States,152700.0,196200.0,Fitness,"['#foodjunkie', '#foodexplorer', '#lifeisgood', '#transportation', '#dog', '#education', '#weekendvibes', '#motivation']",9162.0,21378.000000000004
xuminghao_o,https://www.instagram.com/xuminghao_o/,4200000.0,Indonesia,611300.0,771300.0,Music,"['#selfie', '#shopping', '#education', '#happybirthday', '#endurance', '#cars', '#goodnight', '#fun', '#quote']",36678.0,85582.00000000001
nastyaivleeva,https://www.instagram.com/nastyaivleeva/,8100000.0,Russia,324400.0,396400.0,Shows,"['#sky', '#tennis', '#weekendvibes', '#girl', '#athlete', '#quote', '#foodoftheday', '#foodieforlife', '#cute']",19464.0,45416.00000000001
ruben_onsu,https://www.instagram.com/ruben_onsu/,37200000.0,Indonesia,69000.0,85700.0,Cinema,"['#media', '#foodgrammer', '#foodstagrammer', '#sundayfunday', '#happyme', '#foodieforlife', '#hockey']",4140.0,9660.000000000002
zhanabylov_e,https://www.instagram.com/zhanabylov_e/,7700000.0,Kazakhstan,299900.0,417400.0,Shows,"['#athlete', '#smilemore', '#photography', '#hockey', '#foodstagram', '#followback', '#coffee', '#quotes', '#motivation', '#foodjunkie']",17994.0,41986.00000000001
francety,https://www.instagram.com/francety/,10000000.0,India,244100.0,319500.0,Adult content,"['#sports', '#travel', '#foodnetwork', '#instaphoto', '#goodmorning', '#beauty', '#goodnight', '#sports', '#like4like', '#weekend']",14646.0,34174.0
yejinhand,https://www.instagram.com/yejinhand/,5300000.0,Indonesia,467500.0,608500.0,Cinema,"['#foodbloggerlife', '#musiclover']",28050.0,65450.00000000001
maudyayunda,https://www.instagram.com/maudyayunda/,15200000.0,Indonesia,140000.0,206400.0,Music,"['#colorful', '#goodnight', '#landscape', '#girlpower', '#beauty', '#sports', '#fitfam', '#foodlife', '#landscapephotography', '#party']",8400.0,19600.000000000004
tarajiphenson,https://www.instagram.com/tarajiphenson/,18900000.0,United States,119600.0,168100.0,Music,"['#sun', '#smilemore', '#foodgawker', '#workoutmotivation', '#follow4follow', '#transportation', '#fit']",7176.0,16744.0
yamigautam,https://www.instagram.com/yamigautam/,14700000.0,India,182800.0,212500.0,Cinema,"['#bestoftheday', '#cardio', '#foodfeed', '#familytime']",10968.0,25592.000000000004
amarantavp,https://www.instagram.com/amarantavp/,4900000.0,Mexico,515200.00000000006,644700.0,Undefined,"['#holiday', '#beautifuldestinations', '#travel']",30912.000000000004,72128.00000000001
spacex,https://www.instagram.com/spacex/,12400000.0,United States,207700.0,252500.0,Science,"['#coffee', '#surfing', '#weekend']",12462.0,29078.000000000004
morgen_shtern,https://www.instagram.com/morgen_shtern/,7900000.0,Russia,324100.0,401700.0,Music,"['#sun', '#hockey', '#doglovers', '#workoutmotivation', '#family']",19446.0,45374.00000000001
hyeri_0609,https://www.instagram.com/hyeri_0609/,6900000.0,South Korea,381100.0,459000.0,Music,"['#sports', '#tbt', '#fashion', '#ootd', '#goodmorning', '#outfit']",22866.0,53354.00000000001
catriona_gray,https://www.instagram.com/catriona_gray/,12900000.0,Philippines,203800.0,240200.0,Music,"['#loveit', '#cars']",12228.0,28532.000000000004
vicdeangelis,https://www.instagram.com/vicdeangelis/,3500000.0,Italy,601000.0,891400.0,Undefined,"['#hockey', '#motivation', '#fashionstyle', '#workoutmotivation', '#friendsforever']",36060.0,84140.00000000001
for_everyoung10,https://www.instagram.com/for_everyoung10/,3100000.0,Indonesia,801100.0,1000000.0,Undefined,"['#workoutmotivation', '#travel', '#fashion', '#igers', '#instadaily', '#cool', '#baby', '#familytime']",48066.0,112154.00000000001
cbum,https://www.instagram.com/cbum/,5800000.0,United States,325800.0,538300.0,Fitness,"['#family', '#foodoftheday', '#dogstagram', '#photo', '#happyme', '#foodstagrammer', '#landscape', '#fashionphotography', '#blackandwhite']",19548.0,45612.00000000001
tommyinnit,https://www.instagram.com/tommyinnit/,3600000.0,France,776500.0,876200.0,Lifestyle,"['#photooftheday', '#athlete', '#foodexperience', '#motivation']",46590.0,108710.00000000001
pooorblack,https://www.instagram.com/pooorblack/,3700000.0,Iran,671000.0,870300.0,Undefined,"['#fitlife', '#couplesgoals']",40260.0,93940.00000000001
amandamanopo,https://www.instagram.com/amandamanopo/,15000000.0,Indonesia,157300.0,207100.0,Modeling,"['#fashion', '#foodcoma', '#lifeisgood', '#travelgram', '#instaphoto', '#fitlife', '#blackandwhite', '#foodnetwork']",9438.0,22022.000000000004
romanreigns,https://www.instagram.com/romanreigns/,5800000.0,India,416600.0,542000.0,Undefined,"['#foodstagram', '#family', '#shopping', '#instaphoto', '#foodlife']",24996.0,58324.00000000001
vivi,https://www.instagram.com/vivi/,12700000.0,Brazil,147300.0,242000.0,Beauty,"['#parkour', '#picoftheday', '#entertainment', '#girlpower', '#modeling', '#photo', '#lovequotes']",8838.0,20622.000000000004
stevengerrard,https://www.instagram.com/stevengerrard/,9800000.0,United Kingdom,227500.0,318900.0,Sports with a ball,"['#dog', '#goodtimes', '#cars']",13650.0,31850.000000000004
bigsean,https://www.instagram.com/bigsean/,14300000.0,United States,117300.0,214700.0,Music,"['#loveit', '#photoart', '#tennis', '#music', '#motivation', '#foodjunkie', '#gains']",7038.0,16422.0
hitocaesar,https://www.instagram.com/hitocaesar/,13300000.0,Indonesia,162000.0,227900.0,Lifestyle,"['#photography', '#art']",9720.0,22680.000000000004
elliotpage,https://www.instagram.com/elliotpage/,5700000.0,United States,371800.0,535000.0,Undefined,"['#travelphotography', '#cars']",22308.0,52052.00000000001
jesselingard,https://www.instagram.com/jesselingard/,9300000.0,United Kingdom,215600.0,331200.0,Sports with a ball,"['#swimming', '#funtime']",12936.0,30184.000000000004
jenniferwinget1,https://www.instagram.com/jenniferwinget1/,11800000.0,India,211200.0,256800.0,Cinema,"['#follow', '#foodaddict', '#photographer', '#sundayfunday', '#smile']",12672.0,29568.000000000004
dbook,https://www.instagram.com/dbook/,5000000.0,United States,312800.0,614100.0,Undefined,['#styleinspiration'],18768.0,43792.00000000001
sofiacarson,https://www.instagram.com/sofiacarson/,16300000.0,Brazil,135800.0,184900.0,Music,['#lifeisgood'],8148.0,19012.0
mia_malkova,https://www.instagram.com/mia_malkova/,10600000.0,India,204100.0,284900.0,Cinema,"['#bestoftheday', '#family', '#telecom']",12246.0,28574.000000000004
violets.tv,https://www.instagram.com/violets.tv/,12300000.0,Italy,181000.0,247700.0,Adult content,"['#landscape', '#funtime', '#foodblogfeed', '#instalike', '#trendy', '#fashionista', '#follow4follow', '#weekend']",10860.0,25340.000000000004
actor_jg,https://www.instagram.com/actor_jg/,6000000.0,Indonesia,436400.0,512100.0,Cinema,['#getfit'],26184.0,61096.00000000001
rice,https://www.instagram.com/rice/,3700000.0,United States,487700.0,847900.0,Shows,"['#holiday', '#happynewyear', '#yum', '#instalike', '#smiles', '#tbt']",29262.0,68278.0
jheneaiko,https://www.instagram.com/jheneaiko/,13700000.0,United States,124400.0,217900.0,Music,"['#foodnetwork', '#landscape', '#healthy']",7464.0,17416.0
bmw,https://www.instagram.com/bmw/,32700000.000000004,Iran,69300.0,90900.0,Cars,"['#weekendvibes', '#selfie', '#lovequotes', '#fitness', '#fun', '#rugby', '#shopping', '#strength']",4158.0,9702.000000000002
mirandacosgrove,https://www.instagram.com/mirandacosgrove/,9800000.0,Brazil,197400.0,308600.0,Music,"['#like4like', '#musiclover', '#gains']",11844.0,27636.000000000004
sidhu_moosewala,https://www.instagram.com/sidhu_moosewala/,6900000.0,India,370300.0,448600.0,Undefined,"['#energy', '#photooftheday', '#followme', '#lovequotes', '#goodtimes', '#foodisart', '#training', '#foodislifee', '#basketball']",22218.0,51842.00000000001
ivankatrump,https://www.instagram.com/ivankatrump/,7500000.0,India,334200.0,414300.0,Business,['#styleblogger'],20052.0,46788.00000000001
cole.labrant,https://www.instagram.com/cole.labrant/,5000000.0,United States,427600.0,602000.0,Lifestyle,"['#luxury', '#sports', '#model', '#happyholidays', '#dog', '#foodstagrammer', '#modeling', '#money']",25656.0,59864.00000000001
kaylanicolejones,https://www.instagram.com/kaylanicolejones/,7400000.0,United States,191100.0,405500.0,Shows,"['#music', '#rugby', '#bestoftheday', '#beautifuldestinations', '#boxing', '#fashion']",11466.0,26754.000000000004
annemarie,https://www.instagram.com/annemarie/,9000000.0,India,237500.0,332400.0,Shows,"['#healthy', '#construction', '#fashionstyle', '#foodnetwork', '#workout', '#followback', '#marathon', '#quote', '#endurance', '#funny']",14250.0,33250.0
wilbursoot,https://www.instagram.com/wilbursoot/,3200000.0,United States,733800.0,942600.0,Music,"['#goodvibes', '#fashionable', '#fitlife', '#holidayseason', '#friendsforever', '#skiing', '#happynewyear']",44028.0,102732.00000000001
sound_of_coups,https://www.instagram.com/sound_of_coups/,3200000.0,Indonesia,727300.0,932900.0,Undefined,"['#fitfam', '#fitnessmodel', '#sundayfunday', '#energy', '#foodie']",43638.0,101822.00000000001
anyageraldine,https://www.instagram.com/anyageraldine/,10200000.0,Indonesia,171000.0,286300.0,Music,['#foodislifee'],10260.0,23940.000000000004
davidalaba,https://www.instagram.com/davidalaba/,7900000.0,Spain,264900.0,375100.0,Sports with a ball,"['#friendsforlife', '#beautifulday', '#beautiful']",15894.0,37086.0
starwars,https://www.instagram.com/starwars/,14700000.0,United States,155200.0,197700.0,Cinema,"['#selfies', '#photographysouls', '#fashionable', '#foodcoma']",9312.0,21728.000000000004
kkvsh,https://www.instagram.com/kkvsh/,8100000.0,United States,216800.0,367400.0,Lifestyle,"['#motivation', '#workoutmotivation', '#sunset', '#family', '#energy', '#instaphoto', '#happy', '#music', '#styleinspiration', '#yoga']",13008.0,30352.000000000004
subo_m,https://www.instagram.com/subo_m/,9000000.0,Russia,271100.0,332400.0,Shows,"['#success', '#travel']",16266.0,37954.0
littlemix,https://www.instagram.com/littlemix/,15300000.0,Brazil,141100.0,189600.0,Music,"['#outfit', '#happyholidays', '#fitspo', '#instalike', '#gym']",8466.0,19754.000000000004
gabigol,https://www.instagram.com/gabigol/,9300000.0,Brazil,209700.0,317400.0,Sports with a ball,"['#fashion', '#fashion', '#weekend']",12582.0,29358.000000000004
willowsmith,https://www.instagram.com/willowsmith/,9900000.0,United States,182200.0,296700.0,Lifestyle,"['#getfit', '#goodmorning', '#fashionstyle']",10932.0,25508.000000000004
esbilgic,https://www.instagram.com/esbilgic/,6600000.0,India,352100.0,448000.0,Lifestyle,"['#foodforfoodies', '#marathon', '#smilemore', '#musiclover', '#media', '#blackandwhite', '#energy']",21126.0,49294.00000000001
inanna,https://www.instagram.com/inanna/,13600000.0,United States,139200.0,211100.0,Shows,"['#travelphotography', '#beautiful', '#happybirthday', '#crossfit', '#luxury']",8352.0,19488.000000000004
canelo,https://www.instagram.com/canelo/,12500000.0,Mexico,164600.0,229600.0,Fitness,"['#instapic', '#happy', '#health', '#blessings', '#photooftheday', '#fashion']",9876.0,23044.000000000004
soyneiva,https://www.instagram.com/soyneiva/,11100000.0,Brazil,193400.0,259800.0,Adult content,"['#quote', '#entrepreneur']",11604.0,27076.000000000004
vanessalopesr_,https://www.instagram.com/vanessalopesr_/,9600000.0,Brazil,93500.0,304800.0,Lifestyle,"['#funny', '#endurance', '#quote']",5610.0,13090.000000000002
kentooyamazaki,https://www.instagram.com/kentooyamazaki/,4800000.0,Japan,522700.00000000006,607000.0,Cinema,"['#igers', '#style']",31362.000000000004,73178.00000000001
lacikaysomers,https://www.instagram.com/lacikaysomers/,11300000.0,United States,151100.0,257900.0,Music,"['#foodgawker', '#goodtimes', '#shopping', '#pilates', '#foodbloggerlife', '#instamood']",9066.0,21154.000000000004
thefatjewish,https://www.instagram.com/thefatjewish/,10100000.0,United States,220100.0,287400.0,Humor,['#basketball'],13206.0,30814.000000000004
jennifer.garner,https://www.instagram.com/jennifer.garner/,12000000.0,United States,210800.0,238300.0,Cinema,"['#fashionista', '#swimming', '#holidayvibes', '#foodporn', '#motivation', '#workoutmotivation', '#trendy']",12648.0,29512.000000000004
katiavlogss,https://www.instagram.com/katiavlogss/,6700000.0,Mexico,358000.0,431200.0,Undefined,"['#skateboarding', '#likeforlike', '#instadaily', '#beautiful', '#travelphotography', '#shopping', '#endurance', '#beautifuldestinations', '#holiday']",21480.0,50120.00000000001
funnyhoodvidz,https://www.instagram.com/funnyhoodvidz/,18200000.0,United States,97400.0,156600.0,Humor,"['#motivational', '#soccer', '#blackandwhite', '#weekendvibes', '#blessings', '#foodstylist']",5844.0,13636.000000000002
bleacherreport,https://www.instagram.com/bleacherreport/,17900000.0,United States,80300.0,158600.0,Sports with a ball,"['#health', '#sports', '#foodisart', '#rugby']",4818.0,11242.000000000002
rachelvennya,https://www.instagram.com/rachelvennya/,6500000.0,Indonesia,206400.0,435700.0,Kids,"['#instagood', '#foodoftheday']",12384.0,28896.000000000004
brycehall,https://www.instagram.com/brycehall/,7600000.0,United States,292300.0,375300.0,Music,"['#baby', '#skateboarding', '#lovequotes', '#photoart', '#crossfit']",17538.0,40922.00000000001
acunilicali,https://www.instagram.com/acunilicali/,13500000.0,Turkey,172200.0,212100.0,Cinema,"['#dogsofinstagram', '#beauty', '#follow', '#likeforlike', '#foodieforlife']",10332.0,24108.000000000004
bibisbeautypalace,https://www.instagram.com/bibisbeautypalace/,7800000.0,Germany,322800.0,369900.0,Family,"['#cricket', '#healthy', '#football', '#makeup', '#motivation', '#telecom', '#yoga', '#manufacturing']",19368.0,45192.00000000001
ewsbdi,https://www.instagram.com/ewsbdi/,4100000.0,Indonesia,468600.0,700100.0,Undefined,"['#travelgram', '#cycling', '#foodphotography', '#travelphotography', '#lifeisgood', '#money', '#fashionblogger', '#instatravel', '#getfit']",28116.0,65604.0
joannagaines,https://www.instagram.com/joannagaines/,13500000.0,United States,185600.0,209500.0,Family,"['#lifeisgood', '#foodie', '#foodoftheday', '#love', '#runnersofinstagram']",11136.0,25984.000000000004
bts.jungkook,https://www.instagram.com/bts.jungkook/,8300000.000000001,Indonesia,302700.0,345100.0,Music,"['#beauty', '#money', '#cycling', '#workoutmotivation']",18162.0,42378.00000000001
therealcalebmclaughlin,https://www.instagram.com/therealcalebmclaughlin/,11200000.0,Brazil,176100.0,251400.0,Cinema,['#travelphotography'],10566.0,24654.000000000004
orianasabatini,https://www.instagram.com/orianasabatini/,5700000.0,Argentina,226100.0,499900.0,Music,['#athlete'],13566.0,31654.000000000004
gigigrigio,https://www.instagram.com/gigigrigio/,7300000.0,Brazil,227800.0,390300.0,Cinema,"['#sundayfunday', '#goodmorning', '#lovequotes', '#styleblogger', '#workoutmotivation']",13668.0,31892.000000000004
anggayunandareal16,https://www.instagram.com/anggayunandareal16/,10100000.0,Indonesia,190400.0,275400.0,Modeling,['#workout'],11424.0,26656.000000000004
nicolegarcia,https://www.instagram.com/nicolegarcia/,5000000.0,Mexico,428400.0,561100.0,Lifestyle,"['#makeup', '#soccer', '#instadaily', '#marathon', '#cricket', '#beautiful', '#smile', '#follow4follow', '#shopping', '#amazing']",25704.0,59976.00000000001
juansguarnizo,https://www.instagram.com/juansguarnizo/,4300000.0,Mexico,602800.0,660100.0,Undefined,"['#styleblogger', '#life', '#runnersofinstagram', '#happybirthday', '#dogsofinstagram', '#summer2022', '#foodnetwork', '#travel']",36168.0,84392.00000000001
victorigoh,https://www.instagram.com/victorigoh/,4700000.0,Brazil,243300.0,613100.0,Lifestyle,"['#education', '#foodphotography', '#doglovers', '#foodfeed', '#foodcoma']",14598.0,34062.0
karrrambaby,https://www.instagram.com/karrrambaby/,4200000.0,Russia,608700.0,675400.0,Lifestyle,"['#art', '#follow', '#fashionista', '#vacation', '#smilemore', '#gains', '#beautifuldestinations', '#familytime', '#money', '#cool']",36522.0,85218.00000000001
staceysolomon,https://www.instagram.com/staceysolomon/,5000000.0,United Kingdom,464900.0,559900.0,Family,"['#fashionable', '#tbt', '#foodie', '#entrepreneur', '#trailrunning', '#lifeisgood', '#fitlife', '#runnersofinstagram']",27894.0,65086.00000000001
karolsevillaofc,https://www.instagram.com/karolsevillaofc/,14000000.0,Brazil,156100.0,197800.0,Cinema,"['#goodmorning', '#styleinspiration']",9366.0,21854.000000000004
yefersoncossio,https://www.instagram.com/yefersoncossio/,8199999.999999999,Colombia,235500.0,345700.0,Lifestyle,"['#fit', '#foodjunkie', '#media', '#baby', '#weekend', '#goodmorning', '#strength', '#fashionblogger']",14130.0,32970.0
redbull,https://www.instagram.com/redbull/,15400000.0,United States,125100.0,179300.0,Extreme,"['#smile', '#followback', '#construction', '#travelgram', '#instapic', '#money', '#sports']",7506.0,17514.0
voguemagazine,https://www.instagram.com/voguemagazine/,36700000.0,United States,48800.0,75100.0,Literature,"['#weekendvibes', '#success', '#golf', '#shopping', '#igers', '#foodnetwork', '#foodstylist', '#coffee', '#music']",2928.0,6832.000000000001
annecurtissmith,https://www.instagram.com/annecurtissmith/,17600000.0,Philippines,137900.0,156600.0,Music,"['#fun', '#musiclover', '#follow4follow', '#goodmorning', '#extremesports', '#foodexplorer']",8274.0,19306.000000000004
manugavassi,https://www.instagram.com/manugavassi/,15300000.0,Brazil,96300.0,181400.0,Cinema,"['#naturephotography', '#fitspo', '#golf', '#tbt', '#follow', '#happyholidays', '#makeup']",5778.0,13482.000000000002
natgeotravel,https://www.instagram.com/natgeotravel/,45100000.0,United States,50300.0,60900.0,Nature  landscapes,"['#photographysouls', '#beauty']",3018.0,7042.000000000001
warriors,https://www.instagram.com/warriors/,21300000.0,United States,92400.0,128900.0,Lifestyle,"['#motivation', '#amazing', '#funny', '#cute', '#marathon', '#fashionstyle', '#health']",5544.0,12936.000000000002
martinpdisalvo,https://www.instagram.com/martinpdisalvo/,3500000.0,Argentina,526700.0,797700.0,Undefined,"['#instapic', '#trailrunning', '#foodheaven', '#fitness', '#art', '#foodieforlife', '#foodgrammer']",31602.0,73738.0
iza,https://www.instagram.com/iza/,15600000.0,Brazil,111800.0,176700.0,Music,"['#landscape', '#cricket']",6708.0,15652.000000000002
maradona,https://www.instagram.com/maradona/,7100000.0,Argentina,234600.0,395600.0,Sports with a ball,"['#energy', '#smilemore', '#foodbloggersofinstagram', '#fitspo', '#smile', '#fashionable', '#trendy']",14076.0,32844.0
jennaortega,https://www.instagram.com/jennaortega/,7000000.0,United States,278100.0,395900.0,Cinema,['#parkour'],16686.0,38934.00000000001
soydannyalfaro,https://www.instagram.com/soydannyalfaro/,8000000.0,Mexico,302100.0,346100.0,Beauty,"['#fitlife', '#motivational', '#art', '#photography', '#muscle']",18126.0,42294.00000000001
ricky_martin,https://www.instagram.com/ricky_martin/,16500000.0,Argentina,124800.0,168500.0,Music,"['#instamood', '#smilemore', '#beautiful', '#instapic', '#motivation', '#fashion', '#boxing', '#fitlife', '#football', '#basketball']",7488.0,17472.0
alvaromorata,https://www.instagram.com/alvaromorata/,15700000.0,Italy,113000.0,174500.0,Sports with a ball,"['#endurance', '#energy', '#friendsforever', '#getfit', '#styleblogger']",6780.0,15820.000000000002
ivanaalawi,https://www.instagram.com/ivanaalawi/,7700000.0,Philippines,328100.0,358900.0,Cinema,"['#new', '#cute', '#beauty', '#telecom', '#baseball', '#fitfam']",19686.0,45934.00000000001
nabilla,https://www.instagram.com/nabilla/,7100000.0,France,283700.0,390500.0,Beauty,"['#family', '#likeforlike', '#instalike', '#beautyful', '#happiness', '#life', '#cute', '#beautifulday']",17022.0,39718.00000000001
galatasaray,https://www.instagram.com/galatasaray/,10800000.0,Turkey,208300.0,252800.0,Sports with a ball,"['#fit', '#fun', '#cycling', '#styleblogger', '#foodisart', '#muscle', '#fashion']",12498.0,29162.000000000004
from_jjlee,https://www.instagram.com/from_jjlee/,5300000.0,Iran,359800.0,522300.0,Undefined,"['#foodaddict', '#fit', '#hockey', '#media']",21588.0,50372.00000000001
choquei,https://www.instagram.com/choquei/,15800000.0,Brazil,55900.0,174600.0,Literature,"['#life', '#loveit', '#football', '#getfit', '#foodheaven', '#baseball']",3354.0,7826.000000000001
jashlem,https://www.instagram.com/jashlem/,6700000.0,Mexico,331200.0,411500.0,Lifestyle,"['#photography', '#extremesports', '#instagood']",19872.0,46368.00000000001
miguel_bernardeau,https://www.instagram.com/miguel_bernardeau/,7100000.0,Spain,263400.0,388700.0,Cinema,"['#sports', '#inspiration', '#photography', '#style']",15804.0,36876.0
agnezmo,https://www.instagram.com/agnezmo/,27100000.0,Indonesia,60500.0,101000.0,Music,"['#musiclover', '#baby', '#hockey', '#smilemore', '#instagood', '#health', '#musician', '#fashionable']",3630.0,8470.0
beberexha,https://www.instagram.com/beberexha/,10800000.0,India,170800.0,252100.0,Music,"['#happybirthday', '#foodlife']",10248.0,23912.000000000004
bugatti,https://www.instagram.com/bugatti/,16000000.0,United States,125300.0,169400.0,Cars,"['#foodbloggerlife', '#friends', '#baseball', '#happyme', '#foodstagrammer']",7518.0,17542.0
armaanmalik,https://www.instagram.com/armaanmalik/,11400000.0,India,207200.0,239600.0,Music,"['#foodbloggersofinstagram', '#motivational', '#foodforfoodies', '#weekendvibes']",12432.0,29008.000000000004
